급수,한자,훈,음
2,驟,빠를,취
2,仄,기울,측
2,厠,뒷간,측
2,淄,강이름,치
2,緇,검을,치
2,蚩,어리석을,치
2,痴,어리석을[癡],치
2,穉,어릴,치
2,輜,짐수레,치
2,梔,치자나무,치
2,飭,신칙할,칙
2,柒,옻[漆],칠
2,琛,보배,침
2,朶,꽃송이,타
2,咤,꾸짖을,타
2,拖,끌,타
2,馱,짐실을,타
2,晫,밝을,탁
2,琸,사람이름,탁
2,柝,쪼갤/딱따기,탁
2,啄,쫄,탁
2,倬,클,탁
2,坼,터질,탁
2,嘆,한숨쉴[歎],탄
2,榻,긴걸상,탑
2,帑,국고/재물,탕
2,邰,나라이름,태
2,撑,버틸[撐],탱
2,兎,토끼[兔],토
2,偸,훔칠,투
2,闖,엿볼,틈
2,擺,벌릴/열,파
2,杷,비파나무/써레,파
2,鈑,금박,판
2,瓣,꽃잎/날름,판
2,坂,언덕,판
2,捌,깨뜨릴,팔
2,叭,나팔,팔
2,浿,강이름,패
2,覇,으뜸[霸],패
2,狽,이리,패
2,烹,삶을,팽
2,翩,빨리날,편
2,枰,바둑판,평
2,嬖,사랑할,폐
2,吠,짖을,폐
2,苞,떨기,포
2,匏,박,포
2,佈,펼,포
2,俵,나누어줄,표
2,驃,누런말,표
2,彪,범,표
2,飇,폭풍,표
2,瓢,표주박,표
2,陂,방죽,피
2,珌,칼집장식옥,필
2,苾,필추,필
2,馝,향기로울,필
2,鰕,새우,하
2,昰,여름[夏],하
2,廈,큰집,하
2,厦,큰집,하
2,瀚,넓고클,한
2,閒,한가할,한
2,啣,재갈[銜],함
2,哈,마실,합
2,闔,문짝,합
2,閤,합문,합
2,伉,강직할/짝,항
2,杭,거룻배,항
2,桁,차꼬,항
2,嫦,항아,항
2,姮,항아(姮娥),항
2,蟹,게,해
2,垓,땅가장자리,해
2,孩,어린아이,해
2,瀣,이슬,해
2,荇,마름풀,행
2,倖,요행,행
2,餉,먹일/양식,향
2,珦,옥구슬,향
2,櫶,나무이름,헌
2,奕,클,혁
2,泫,눈물흘릴/이슬맺힐,현
2,睍,눈불거질,현
2,舷,뱃전,현
2,俔,엿볼,현
2,玹,옥돌,현
2,晛,햇살,현
2,頁,머리,혈
2,孑,외로울,혈
2,鋏,가위,협
2,脇,갈비[脅],협
2,夾,낄,협
2,浹,두루미칠,협
2,莢,콩꼬투리,협
2,熒,등불반짝거릴,형
2,泂,멀,형
2,逈,멀,형
2,烱,빛날,형
2,灐,사람이름,형
2,滎,실개천,형
2,鎣,줄,형
2,珩,패옥,형
2,蕙,난초/혜초,혜
2,暳,별반짝거릴,혜
2,鞋,신,혜
2,蹊,지름길,혜
2,頀,구할,호
2,蝴,나비,호
2,蒿,다북쑥,호
2,淏,맑을,호
2,滸,물가,호
2,葫,물외/마늘,호
2,灝,물줄기멀,호
2,瓠,박,호
2,壺,병,호
2,芦,지황,호
2,岵,초목이우거진산,호
2,顥,클,호
2,濩,퍼질,호
2,縞,흰깁,호
2,琿,아름다운옥,혼
2,烘,불쬘,홍
2,汞,수은,홍
2,畵,그림,화
2,譁,지껄일,화
2,碻,굳을,확
2,攫,움킬,확
2,渙,물흩어질,환
2,晥,밝을,환
2,奐,빛날,환
2,紈,흰깁,환
2,豁,넓을,활
2,篁,대숲,황
2,愰,들뜰,황
2,晄,밝을,황
2,簧,생황,황
2,湟,웅덩이,황
2,潢,웅덩이,황
2,榥,책상,황
2,璜,패옥,황
2,隍,해자,황
2,蝗,황충[食苗蟲],황
2,幌,휘장,황
2,獪,교활할,회
2,匯,물돌아모일,회
2,澮,봇도랑,회
2,茴,회향,회
2,宖,집울릴,횡
2,鐄,큰쇠북,횡
2,斅,가르칠,효
2,驍,날랠,효
2,淆,뒤섞일,효
2,涍,물이름,효
2,肴,안주,효
2,梟,올빼미,효
2,帿,과녁,후
2,煦,따스할,후
2,珝,옥이름,후
2,勛,공[勳],훈
2,燻,연기치밀,훈
2,塤,질나발[壎],훈
2,焄,향내,훈
2,薨,죽을,훙
2,暄,따뜻할,훤
2,煊,밝을,훤
2,萱,원추리,훤
2,煇,빛날,휘
2,暉,햇빛,휘
2,畦,밭이랑,휴
2,虧,이지러질,휴
2,鷸,도요새,휼
2,譎,속일,휼
2,昕,해돋을,흔
2,炘,화끈거릴,흔
2,吃,말더듬을,흘
2,屹,산우뚝할,흘
2,訖,이를[至],흘
2,紇,질낮은실,흘
2,翕,모을,흡
2,憘,기쁠[喜],희
2,戱,놀이[戲],희
2,晞,마를,희
2,熺,빛날[熹],희
2,囍,쌍희(雙喜),희
2,僖,즐거울,희
2,曦,햇빛,희
2,凞,화할,희
10,袈,가사(袈裟),가
10,苛,가혹할,가
10,呵,꾸짖을,가
10,駕,멍에,가
10,哥,성(姓),가
10,嫁,시집갈,가
10,稼,심을,가
10,嘉,아름다울,가
10,殼,껍질,각
10,恪,삼갈,각
10,揀,가릴,간
10,奸,간사할,간
10,癎,간질,간
10,諫,간할,간
10,墾,개간할,간
10,竿,낚싯대,간
10,澗,산골물,간
10,艱,어려울,간
10,褐,갈색/굵은베,갈
10,喝,꾸짖을,갈
10,竭,다할,갈
10,紺,감색/연보라,감
10,疳,감질,감
10,堪,견딜,감
10,瞰,굽어볼,감
10,柑,귤,감
10,勘,헤아릴,감
10,匣,갑(匣),갑
10,閘,수문,갑
10,糠,겨,강
10,薑,생강,강
10,腔,속빌,강
10,慷,슬플,강
10,凱,개선할,개
10,芥,겨자,개
10,箇,낱,개
10,漑,물댈,개
10,愾,성낼,개
10,羹,국,갱
10,渠,개천,거
10,倨,거만할,거
10,醵,추렴할,거
10,虔,공경할,건
10,巾,수건,건
10,腱,힘줄,건
10,怯,겁낼,겁
10,劫,위협할,겁
10,偈,불시(佛詩),게
10,膈,가슴,격
10,檄,격문(檄文),격
10,覡,박수[男巫],격
10,繭,고치,견
10,譴,꾸짖을,견
10,鵑,두견새,견
10,痙,경련(痙攣),경
10,磬,경쇠,경
10,鯨,고래,경
10,勁,굳셀,경
10,憬,깨달을/동경할,경
10,頸,목,경
10,脛,정강이,경
10,莖,줄기,경
10,梗,줄기/막힐,경
10,悸,두근거릴,계
10,痼,고질,고
10,膏,기름,고
10,股,넓적다리,고
10,敲,두드릴,고
10,叩,두드릴,고
10,錮,막을,고
10,袴,바지,고
10,呱,울,고
10,拷,칠,고
10,辜,허물,고
10,鵠,고니/과녁,곡
10,梏,수갑,곡
10,袞,곤룡포,곤
10,昆,맏,곤
10,棍,몽둥이,곤
10,汨,골몰할,골
10,鞏,굳을,공
10,拱,팔짱낄,공
10,顆,낱알,과
10,廓,둘레,곽
10,槨,외관(外棺),곽
10,藿,콩잎/미역,곽
10,顴,광대뼈,관
10,棺,널,관
10,灌,물댈,관
10,刮,긁을,괄
10,括,묶을,괄
10,壙,뫼구덩이,광
10,匡,바룰,광
10,曠,빌,광
10,胱,오줌통,광
10,卦,점괘,괘
10,罫,줄[罫線],괘
10,魁,괴수,괴
10,乖,어그러질,괴
10,拐,후릴,괴
10,轟,울릴/수레소리,굉
10,宏,클,굉
10,肱,팔뚝,굉
10,轎,가마,교
10,蛟,교룡(蛟龍),교
10,驕,교만할,교
10,狡,교활할,교
10,喬,높을,교
10,皎,달밝을,교
10,咬,물[齧]/새소리,교
10,嬌,아리따울,교
10,攪,흔들,교
10,鉤,갈고리,구
10,嘔,게울,구
10,枸,구기자(枸杞子),구
10,柩,널[棺],구
10,衢,네거리,구
10,謳,노래,구
10,溝,도랑,구
10,寇,도적,구
10,垢,때,구
10,毆,때릴,구
10,灸,뜸,구
10,廏,마구,구
10,駒,망아지,구
10,矩,모날/법,구
10,軀,몸,구
10,鳩,비둘기,구
10,舅,시아비/외삼촌,구
10,仇,원수,구
10,臼,절구,구
10,嶇,험할,구
10,窘,군색할,군
10,躬,몸,궁
10,穹,하늘,궁
10,捲,거둘/말,권
10,倦,게으를,권
10,眷,돌볼,권
10,蹶,일어설/넘어질,궐
10,櫃,궤짝,궤
10,潰,무너질,궤
10,詭,속일,궤
10,几,안석,궤
10,机,책상,궤
10,硅,규소,규
10,逵,길거리,규
10,葵,아욱/해바라기,규
10,窺,엿볼,규
10,橘,귤,귤
10,棘,가시,극
10,剋,이길,극
10,戟,창,극
10,隙,틈,극
10,覲,뵐,근
10,饉,주릴,근
10,擒,사로잡을,금
10,襟,옷깃,금
10,衾,이불,금
10,扱,거둘,급
10,汲,물길을,급
10,亘,뻗칠,긍
10,矜,자랑할,긍
10,杞,구기자(枸杞子),기
10,羈,굴레/나그네,기
10,妓,기생,기
10,朞,돌,기
10,畸,뙈기밭/불구(不具),기
10,綺,비단,기
10,譏,비웃을,기
10,肌,살[膚肉],기
10,伎,재간,기
10,嗜,즐길,기
10,崎,험할,기
10,拮,일할,길
10,喫,먹을,끽
10,懦,나약할,나
10,拏,잡을,나
10,拿,잡을[拏同],나
10,儺,푸닥거리,나
10,煖,더울,난
10,捏,꾸밀,날
10,捺,누를,날
10,衲,기울[縫],납
10,囊,주머니,낭
10,撚,비빌,년
10,涅,열반(涅槃),녈
10,駑,둔한말,노
10,弩,쇠뇌,노
10,膿,고름,농
10,撓,휠,뇨
10,訥,말더듬거릴,눌
10,紐,맺을,뉴
10,匿,숨길,닉
10,緞,비단,단
10,蛋,새알,단
10,簞,소쿠리,단
10,撻,때릴,달
10,疸,황달,달
10,痰,가래,담
10,澹,맑을,담
10,憺,참담할,담
10,譚,클/말씀,담
10,曇,흐릴,담
10,遝,뒤섞일,답
10,螳,버마재비(사마귀),당
10,棠,아가위,당
10,撞,칠,당
10,擡,들[擧],대
10,袋,자루,대
10,賭,내기,도
10,堵,담,도
10,鍍,도금할,도
10,濤,물결,도
10,滔,물넘칠,도
10,蹈,밟을,도
10,睹,볼,도
10,禱,빌,도
10,淘,쌀일,도
10,屠,죽일,도
10,搗,찧을,도
10,萄,포도,도
10,掉,흔들,도
10,禿,대머리,독
10,瀆,도랑/더럽힐,독
10,沌,엉길,돈
10,瞳,눈동자,동
10,憧,동경할,동
10,疼,아플,동
10,胴,큰창자/몸통,동
10,痘,역질,두
10,兜,투구,두
10,臀,볼기,둔
10,遁,숨을,둔
10,橙,귤/걸상,등
10,懶,게으를,라
10,癩,문둥이,라
10,螺,소라,라
10,邏,순라,라
10,駱,낙타,락
10,酪,쇠젖,락
10,烙,지질,락
10,鸞,난새,란
10,瀾,물결,란
10,辣,매울,랄
10,剌,발랄할,랄
10,籃,대바구니,람
10,蠟,밀,랍
10,臘,섣달,랍
10,狼,이리,랑
10,粱,기장,량
10,倆,재주,량
10,濾,거를,려
10,黎,검을,려
10,閭,마을,려
10,戾,어그러질,려
10,侶,짝,려
10,瀝,스밀,력
10,礫,조약돌,력
10,輦,가마,련
10,斂,거둘,렴
10,簾,발,렴
10,殮,염(殮)할,렴
10,齡,나이,령
10,鈴,방울,령
10,囹,옥(獄),령
10,逞,쾌할,령
10,撈,건질,로
10,擄,노략질할,로
10,虜,사로잡을,로
10,麓,산기슭,록
10,碌,푸른돌,록
10,聾,귀먹을,롱
10,壟,밭두둑,롱
10,瓏,옥소리,롱
10,儡,꼭두각시,뢰
10,賂,뇌물,뢰
10,磊,돌무더기,뢰
10,牢,우리[畜舍],뢰
10,寮,동관(同官),료
10,瞭,밝을,료
10,寥,쓸쓸할,료
10,聊,애오라지,료
10,燎,횃불,료
10,陋,더러울,루
10,壘,보루,루
10,琉,유리,류
10,溜,처마물,류
10,瘤,혹,류
10,戮,죽일,륙
10,綸,벼리,륜
10,淪,빠질,륜
10,慄,떨릴,률
10,肋,갈빗대,륵
10,勒,굴레,륵
10,凜,찰,름
10,菱,마름,릉
10,稜,모날,릉
10,綾,비단,릉
10,凌,업신여길,릉
10,罹,걸릴,리
10,釐,다스릴,리
10,裡,속,리
10,俚,속될,리
10,悧,영리할,리
10,籬,울타리,리
10,痢,이질,리
10,燐,도깨비불,린
10,鱗,비늘,린
10,吝,아낄,린
10,躪,짓밟을,린
10,淋,임질,림
10,粒,낟알,립
10,笠,삿갓,립
10,寞,고요할,막
10,彎,굽을,만
10,輓,끌/애도할,만
10,挽,당길,만
10,蔓,덩굴,만
10,卍,만(卍),만
10,饅,만두,만
10,鰻,뱀장어,만
10,瞞,속일,만
10,沫,물거품,말
10,襪,버선,말
10,抹,지울,말
10,芒,까끄라기,망
10,惘,멍할,망
10,邁,갈[行],매
10,煤,그을음,매
10,罵,꾸짖을,매
10,昧,어두울,매
10,呆,어리석을,매
10,寐,잘,매
10,萌,움[芽],맹
10,眄,곁눈질할,면
10,麪,국수,면
10,緬,멀,면
10,棉,목화,면
10,皿,그릇,명
10,螟,멸구,명
10,溟,바다,명
10,酩,술취할,명
10,暝,저물,명
10,袂,소매,몌
10,摸,더듬을,모
10,糢,모호할,모
10,耗,소모할,모
10,牡,수컷,모
10,歿,죽을,몰
10,猫,고양이,묘
10,描,그릴,묘
10,杳,아득할,묘
10,渺,아득할/물질펀할,묘
10,蕪,거칠,무
10,毋,말[勿],무
10,巫,무당,무
10,誣,속일,무
10,撫,어루만질,무
10,憮,어루만질,무
10,拇,엄지손가락,무
10,畝,이랑,무
10,蚊,모기,문
10,靡,쓰러질,미
10,媚,아첨할/예쁠,미
10,薇,장미,미
10,悶,답답할,민
10,謐,고요할,밀
10,駁,논박할,박
10,搏,두드릴,박
10,箔,발[簾],박
10,剝,벗길,박
10,樸,순박할,박
10,縛,얽을,박
10,粕,지게미,박
10,撲,칠[擊],박
10,膊,팔뚝,박
10,珀,호박(琥珀),박
10,頒,나눌,반
10,攀,더위잡을,반
10,畔,밭두둑,반
10,礬,백반,반
10,拌,버릴,반
10,蟠,서릴,반
10,斑,아롱질,반
10,絆,얽어맬,반
10,槃,쟁반,반
10,魃,가물,발
10,勃,노할,발
10,撥,다스릴,발
10,潑,물뿌릴,발
10,跋,밟을,발
10,醱,술괼,발
10,肪,기름,방
10,枋,다목,방
10,幇,도울,방
10,坊,동네,방
10,昉,밝을,방
10,榜,방(榜)붙일,방
10,尨,삽살개,방
10,膀,오줌통,방
10,謗,헐뜯을,방
10,彷,헤맬,방
10,陪,모실,배
10,湃,물결칠,배
10,胚,아기밸,배
10,徘,어정거릴,배
10,魄,넋,백
10,帛,비단,백
10,蕃,불을,번
10,藩,울타리,번
10,氾,넘칠,범
10,帆,돛,범
10,泛,뜰,범
10,梵,불경,범
10,璧,구슬,벽
10,癖,버릇,벽
10,擘,엄지손가락,벽
10,闢,열,벽
10,劈,쪼갤,벽
10,瞥,눈깜짝할,별
10,鼈,자라,별
10,餠,떡,병
10,甁,병,병
10,洑,보,보
10,菩,보살,보
10,堡,작은성,보
10,匐,길,복
10,輻,바퀴살,복
10,鰒,전복,복
10,僕,종,복
10,棒,막대,봉
10,捧,받들,봉
10,烽,봉화,봉
10,鋒,칼날,봉
10,俯,구부릴,부
10,斧,도끼,부
10,訃,부고,부
10,埠,부두,부
10,駙,부마,부
10,賻,부의,부
10,咐,분부할/불[吹],부
10,孵,알깔,부
10,芙,연꽃,부
10,腑,육부(六腑),부
10,剖,쪼갤,부
10,扮,꾸밀,분
10,雰,눈날릴,분
10,盆,동이,분
10,糞,똥,분
10,吩,분부할,분
10,焚,불사를,분
10,噴,뿜을,분
10,忿,성낼,분
10,彿,비슷할,불
10,繃,묶을,붕
10,硼,붕사(硼砂),붕
10,棚,사다리,붕
10,憊,고단할,비
10,沸,끓을,비
10,鄙,더러울,비
10,庇,덮을,비
10,裨,도울,비
10,翡,물총새,비
10,蜚,바퀴/날[飛],비
10,緋,비단,비
10,砒,비상,비
10,匕,비수,비
10,譬,비유할,비
10,琵,비파,비
10,扉,사립문,비
10,痺,저릴,비
10,妣,죽은어미,비
10,脾,지라,비
10,秕,쭉정이,비
10,臂,팔,비
10,誹,헐뜯을,비
10,嬪,궁녀벼슬이름,빈
10,濱,물가,빈
10,瀕,물가/가까울,빈
10,殯,빈소,빈
10,嚬,찡그릴,빈
10,憑,비길[依],빙
10,蓑,도롱이,사
10,紗,비단,사
10,祠,사당,사
10,獅,사자,사
10,奢,사치할,사
10,麝,사향노루,사
10,瀉,쏟을,사
10,徙,옮길,사
10,嗣,이을,사
10,些,적을,사
10,娑,춤출/사바세상,사
10,刪,깎을,산
10,疝,산증(疝症),산
10,珊,산호,산
10,薩,보살,살
10,撒,뿌릴,살
10,煞,죽일,살
10,滲,스밀,삼
10,澁,떫을,삽
10,翔,날[飛],상
10,爽,시원할,상
10,觴,잔,상
10,孀,홀어미,상
10,璽,옥새(玉璽),새
10,嗇,아낄,색
10,甥,생질,생
10,牲,희생,생
10,薯,감자,서
10,黍,기장,서
10,棲,깃들일,서
10,犀,무소,서
10,壻,사위,서
10,曙,새벽,서
10,胥,서로,서
10,嶼,섬,서
10,鼠,쥐,서
10,抒,풀,서
10,潟,개펄,석
10,銑,무쇠,선
10,羨,부러워할,선
10,扇,부채,선
10,煽,부채질할,선
10,腺,샘,선
10,膳,선물/반찬,선
10,屑,가루,설
10,洩,샐,설
10,泄,샐,설
10,渫,파낼,설
10,殲,다죽일,섬
10,閃,번쩍일,섬
10,醒,깰,성
10,遡,거스를,소
10,搔,긁을,소
10,甦,깨어날,소
10,逍,노닐,소
10,宵,밤[夜],소
10,疎,성길,소
10,蕭,쓸쓸할,소
10,梳,얼레빗,소
10,簫,퉁소,소
10,瘙,피부병,소
10,塑,흙빚을,소
10,贖,속죄할,속
10,遜,겸손할,손
10,悚,두려울,송
10,碎,부술,쇄
10,灑,뿌릴,쇄
10,酬,갚을,수
10,蒐,모을,수
10,羞,부끄러울,수
10,髓,뼛골,수
10,狩,사냥할,수
10,竪,세울,수
10,袖,소매,수
10,繡,수놓을,수
10,戍,수자리,수
10,粹,순수할,수
10,瘦,여윌,수
10,讎,원수,수
10,穗,이삭,수
10,嫂,형수,수
10,塾,글방,숙
10,夙,이를,숙
10,菽,콩,숙
10,馴,길들일,순
10,醇,전국술,순
10,筍,죽순,순
10,膝,무릎,슬
10,丞,정승,승
10,柿,감,시
10,匙,숟가락,시
10,豺,승냥이,시
10,猜,시기할,시
10,媤,시집,시
10,諡,시호,시
10,弑,윗사람죽일,시
10,熄,불꺼질,식
10,拭,씻을,식
10,蝕,좀먹을,식
10,宸,대궐,신
10,訊,물을,신
10,燼,불탄끝,신
10,迅,빠를,신
10,薪,섶,신
10,娠,아이밸,신
10,呻,읊조릴,신
10,蜃,큰조개,신
10,悉,다,실
10,什,열사람,십
10,衙,마을[官廳],아
10,啞,벙어리,아
10,俄,아까,아
10,訝,의심할,아
10,愕,놀랄,악
10,顎,턱,악
10,堊,흰흙,악
10,按,누를,안
10,晏,늦을,안
10,鞍,안장,안
10,斡,돌,알
10,軋,삐걱거릴,알
10,闇,숨을,암
10,庵,암자,암
10,昂,높을,앙
10,秧,모,앙
10,怏,원망할,앙
10,鴦,원앙,앙
10,靄,아지랑이,애
10,崖,언덕,애
10,隘,좁을,애
10,曖,희미할,애
10,腋,겨드랑이,액
10,縊,목맬,액
10,扼,잡을,액
10,鶯,꾀꼬리,앵
10,櫻,앵두,앵
10,爺,아비,야
10,揶,야유할,야
10,冶,풀무,야
10,葯,꽃밥,약
10,癢,가려울,양
10,攘,물리칠,양
10,恙,병/근심할,양
10,釀,술빚을,양
10,瘍,헐,양
10,禦,막을,어
10,瘀,어혈질,어
10,圄,옥,어
10,臆,가슴,억
10,堰,둑,언
10,諺,언문/속담,언
10,掩,가릴,엄
10,奄,문득,엄
10,儼,엄연할,엄
10,繹,풀[解],역
10,筵,대자리,연
10,捐,버릴,연
10,椽,서까래,연
10,鳶,솔개,연
10,艶,고울,염
10,焰,불꽃,염
10,嬰,어린아이,영
10,曳,끌,예
10,穢,더러울,예
10,詣,이를[至],예
10,裔,후손,예
10,奧,깊을,오
10,伍,다섯사람,오
10,寤,잠깰,오
10,懊,한할,오
10,蘊,쌓을,온
10,壅,막을,옹
10,訛,그릇될,와
10,蝸,달팽이,와
10,渦,소용돌이,와
10,阮,성(姓),완
10,婉,순할/아름다울,완
10,頑,완고할,완
10,宛,완연할,완
10,玩,즐길,완
10,腕,팔뚝,완
10,枉,굽을,왕
10,矮,난쟁이,왜
10,巍,높고클,외
10,猥,외람할,외
10,窈,고요할,요
10,窯,기와가마,요
10,饒,넉넉할,요
10,邀,맞을,요
10,擾,시끄러울,요
10,凹,오목할,요
10,僥,요행,요
10,拗,우길,요
10,夭,일찍죽을,요
10,踊,뛸,용
10,涌,물,용
10,聳,솟을,용
10,蓉,연꽃,용
10,茸,풀날,용
10,隅,모퉁이,우
10,寓,부칠[寄],우
10,嵎,산굽이,우
10,迂,에돌,우
10,虞,염려할/나라이름,우
10,耘,김맬,운
10,隕,떨어질,운
10,殞,죽을,운
10,猿,원숭이,원
10,鴛,원앙,원
10,冤,원통할,원
10,萎,시들,위
10,喩,깨우칠,유
10,宥,너그러울,유
10,鍮,놋쇠,유
10,蹂,밟을,유
10,癒,병나을,유
10,諛,아첨할,유
10,揄,야유할,유
10,柚,유자,유
10,愉,즐거울,유
10,諭,타이를,유
10,游,헤엄칠,유
10,絨,가는베,융
10,戎,병장기/오랑캐,융
10,蔭,그늘,음
10,揖,읍할,읍
10,膺,가슴,응
10,毅,굳셀,의
10,擬,비길,의
10,椅,의자,의
10,誼,정(情),의
10,爾,너,이
10,弛,늦출,이
10,餌,미끼,이
10,痍,상처,이
10,姨,이모,이
10,翌,다음날,익
10,咽,목구멍,인
10,湮,묻힐,인
10,蚓,지렁이,인
10,靭,질길,인
10,溢,넘칠,일
10,佚,편안,일
10,剩,남을,잉
10,孕,아이밸,잉
10,炙,구울,자
10,藉,깔/핑계할,자
10,瓷,사기그릇,자
10,蔗,사탕수수,자
10,煮,삶을,자
10,仔,자세할,자
10,疵,허물,자
10,勺,구기,작
10,鵲,까치,작
10,綽,너그러울,작
10,灼,불사를,작
10,嚼,씹을,작
10,雀,참새,작
10,炸,터질,작
10,芍,함박꽃,작
10,棧,사다리,잔
10,盞,잔,잔
10,箴,경계,잠
10,簪,비녀,잠
10,檣,돛대,장
10,仗,의장(儀仗),장
10,醬,장,장
10,薔,장미,장
10,匠,장인,장
10,漿,즙,장
10,杖,지팡이,장
10,齋,재계할/집,재
10,滓,찌끼,재
10,錚,쇳소리,쟁
10,豬,돼지,저
10,躇,머뭇거릴,저
10,觝,씨름,저
10,咀,씹을,저
10,狙,원숭이/엿볼,저
10,詛,저주할,저
10,箸,젓가락,저
10,邸,집,저
10,謫,귀양갈,적
10,狄,오랑캐,적
10,迹,자취,적
10,嫡,정실,적
10,廛,가게,전
10,剪,가위,전
10,悛,고칠,전
10,箋,기록할,전
10,煎,달일,전
10,氈,담(毯),전
10,輾,돌아누울,전
10,顫,떨,전
10,栓,마개,전
10,塡,메울,전
10,癲,미칠,전
10,餞,보낼,전
10,銓,사람가릴,전
10,箭,살[矢],전
10,澱,앙금,전
10,纏,얽을,전
10,顚,엎드러질/이마,전
10,篆,전자(篆字),전
10,奠,정할/제사,전
10,截,끊을,절
10,粘,붙을,점
10,霑,젖을,점
10,幀,그림족자,정
10,睛,눈동자,정
10,碇,닻,정
10,錠,덩이,정
10,釘,못,정
10,町,밭두둑,정
10,挺,빼어날,정
10,酊,술취할,정
10,靖,편안할,정
10,穽,함정,정
10,悌,공손할,제
10,蹄,굽,제
10,梯,사다리,제
10,啼,울,제
10,粗,거칠,조
10,繰,고치켤,조
10,槽,구유,조
10,棗,대추,조
10,藻,마름,조
